country_iso,country,WASTE_ID,catchment_id,WWTP_NAME,urban_zone_id,urban_zone_type,LAT_WWTP_deg,LON_WWTP_deg,POP_SERVED_people,WASTE_DIS_m3_day,per_capita_l_day,per_capita_water_L_person_day,building_count,positive_flow_building_count,zero_flow_building_count,assigned_population_people,ratio,average_assigned_population_per_building,sum_Lb_m,sum_Qb_m3_day,sum_Lb_over_Qb_day_per_m2,average_Lb_m,average_Qb_m3_day,max_Lb_m,min_positive_Qb_m3_day,catchment_status,schema_version,method_version
POL,Poland,2384,2384,Przedsiebiorstwo Oczyszczania Sciekow Gubin Guben,DUC:DUC_2034,dense_urban_cluster,51.972,14.708,11312,1612.914,142.5843352192362,142.5843352192362,4413,4413,0,11896.805878627589,1.0516978322690584,2.6958544932308155,9638089.140207162,1696.29815743641,92345722.11733973,2184.022012283517,0.3843866207651054,4714.296873659476,0.0022728102435967193,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2387,2387,Nowa Sol,DUC:DUC_5444,dense_urban_cluster,51.825,15.73,59684,8510.002,142.58431070303598,142.58431070303598,12370,12370,0,37854.2475215557,0.6342444796185862,3.060165523165376,32367318.991523378,5397.421790043145,393898586.1707779,2616.598139977638,0.436331591757732,5392.976894428865,0.0011855538231460403,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2388,2388,Swiebodzin,DUC:DUC_4291,dense_urban_cluster,52.254,15.558,15785,2250.693,142.58428888184986,142.58428888184986,6070,6070,0,20899.960067005177,1.3240392820402394,3.4431565184522532,12996168.358720269,2980.0059438129956,166983890.22866508,2141.0491530016916,0.490940023692421,4263.952161599484,0.0011012645457560138,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2391,2391,Krosno Odrzanskie,DUC:DUC_3054,dense_urban_cluster,52.05,15.116,9128,1301.51,142.58435582822085,142.58435582822085,3763,3763,0,10500.470139451114,1.1503582536646706,2.7904518042655098,6273257.675203134,1497.2027707271054,111162202.292904,1667.0894698918773,0.39787477298089435,3207.01564419947,0.0015501375346917868,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2396,2396,Stary Kostrzyn,DUC:DUC_1425,dense_urban_cluster,52.584,14.634,526,74.999,142.58365019011407,142.58365019011407,6258,6258,0,15613.873885722905,29.684170885404765,2.4950261881947755,11986300.260818634,2226.283132234473,260370042.39591876,1915.356385557468,0.3557499412327378,4295.412774831995,0.0010997251837225898,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2397,2397,Obra,DUC:DUC_4553,dense_urban_cluster,52.452,15.561,14127,2014.289,142.5843420400651,142.5843420400651,5301,5301,0,17329.226349077024,1.2266741947389412,3.269048547269765,9766511.988609081,2470.876337046499,128022099.33858937,1842.3904902111076,0.4661151362094886,3673.2323073026582,0.001968746273822194,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2400,2400,Lubsko,DUC:DUC_2622,dense_urban_cluster,51.793,14.944,12622,1799.699,142.58429725875456,142.58429725875456,5332,5332,0,13307.913870240329,1.0543427246268682,2.4958578151238426,10282156.036350422,1897.4995471682478,128446203.50880155,1928.3863534040552,0.35587013262720324,3594.7110142173406,0.0026353181678695115,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2404,2404,Podbrzezie Dolne,DUC:DUC_5065,dense_urban_cluster,51.757,15.601,9636,1373.942,142.58426733084266,142.58426733084266,3742,3742,0,10093.936599028058,1.0475235158808696,2.6974710312742007,5976724.616307496,1439.2365544563927,78203683.00989264,1597.2005922788605,0.38461693064040425,3595.7777245487314,0.002576938970567751,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2434,2434,Krzeszyce,DUC:DUC_1267,dense_urban_cluster,52.352,14.595,3898,555.794,142.58440225756797,142.58440225756797,4350,4350,0,12719.334566232952,3.2630411919530404,2.9239849577547017,8277631.848447078,1813.5787162403549,102586875.72580758,1902.9038732062247,0.41691464741157586,3600.2557516720226,0.0017322600916439336,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2445,2445,Krakow Plaszow,UC:3608_2025,urban_centre,50.034,20.029,671283,95714.423,142.5843094492189,142.5843094492189,125958,125958,0,763879.7450254866,1.1379399523382636,6.064559178658652,916237192.8597859,108917.26594670492,10091166195.16814,7274.148469011781,0.8647109826029702,14775.253649792467,0.0010008069298103562,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2449,2449,Skotniki,UC:3608_2025,urban_centre,50.019,19.861,3466,494.197,142.58424697057126,142.58424697057126,1439,1439,0,3945.985542936378,1.1384839996931269,2.7421720242782333,1296766.860299727,562.6353771963445,11611012.850329576,901.1583462819506,0.39099053314547916,1692.8292908717178,0.006629307166306236,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2453,2453,Krakow Kobierzyn,UC:3608_2025,urban_centre,50.007,19.885,5210,742.864,142.58426103646832,142.58426103646832,2031,2031,0,5928.623212336417,1.1379315186826136,2.9190660818987775,2288530.136770657,845.3283596946409,29147665.538610887,1126.7996734469014,0.41621288020415603,2486.9351420734724,0.001404306279610276,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2454,2454,Tarnow,DUC:DUC_25171,dense_urban_cluster,50.028,20.93,330978,47192.269,142.58430771833778,142.58430771833778,6916,6916,0,28600.37363802735,0.08641170602888214,4.135392371027668,21135421.914018974,4077.9644756639514,142332212.89742702,3056.018206191292,0.5896420583666789,5129.360626712986,0.0011256295087136172,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2456,2456,Nowy Targ,DUC:DUC_23511,dense_urban_cluster,49.487,20.055,113192,16139.403,142.58430807830942,142.58430807830942,6304,6304,0,27451.655373354828,0.24252292894687635,4.354640763539789,14082956.055989018,3914.1752870140217,73162397.40188244,2233.971455582014,0.6209034401989247,5184.661433444574,0.0041373797558227395,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2461,2461,Legi,DUC:DUC_23465,dense_urban_cluster,49.312,19.969,45831,6534.781,142.5842988370317,142.5842988370317,6654,6654,0,17915.24509631307,0.39089797508919877,2.692402328871817,15306295.530370127,2554.432660551359,182701666.7420688,2300.3149279185645,0.38389429824937765,4693.695451430405,0.0012034372659693521,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2462,2462,Spyrkowka,DUC:DUC_23465,dense_urban_cluster,49.314,19.97,23076,3290.276,142.58433003986826,142.58433003986826,619,619,0,879.6670294434175,0.038120429426391815,1.4211099021703029,286248.06621072476,125.42673405135079,4396209.969337631,462.43629436304485,0.20262800331397543,1316.0853940566103,0.001698429578562691,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2465,2465,Wadowice,DUC:DUC_22299,dense_urban_cluster,49.889,19.505,78514,11194.864,142.58430343632983,142.58430343632983,5671,5671,0,19860.150958231578,0.25295044142740886,3.5020544803794,9981017.204918029,2831.7457905198125,132966599.52192539,1760.0100872717385,0.49933799868097556,3776.765503650722,0.0010652847225515513,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2466,2466,SKAWINA,DUC:DUC_22691,dense_urban_cluster,49.982,19.816,88878,12672.608,142.58430657755576,142.58430657755576,6246,6246,0,22748.790100161536,0.25595524314410245,3.6421373839515745,13877636.804305602,3243.620461909892,169130560.58438608,2221.843868764906,0.5193116333509273,4172.291176031471,0.001784136496889629,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2468,2468,Gorlice M,DUC:DUC_25540,dense_urban_cluster,49.676,21.192,23014,3281.435,142.58429651516468,142.58429651516468,12964,12964,0,27556.46115221218,1.1973781677332138,2.125614096900045,40815906.420284465,3929.118627835642,810109978.1929507,3148.4037658349635,0.3030791906692103,6027.487901971815,0.0011668963447359014,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2473,2473,Andrychow,DUC:DUC_22049,dense_urban_cluster,49.867,19.343,16121,2298.602,142.58433099683643,142.58433099683643,7549,7549,0,24275.08951703039,1.5058054411655846,3.2156695611379504,16342253.518992197,3461.24739867408,198115459.34949735,2164.823621538243,0.4585040930817433,4072.7966527119775,0.00240307246193987,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2481,2481,Centralna Oczyszczalnia Sciekow w Krzeszowicach,DUC:DUC_22397,dense_urban_cluster,50.127,19.648,19784,2820.888,142.58431055398302,142.58431055398302,5662,5662,0,10273.039175688551,0.5192599664217828,1.8143834644451697,9174440.686019916,1464.7742081596093,199548380.42815498,1620.353353235591,0.25870261535846156,2962.1110145032817,0.0011399739501699333,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2484,2484,Brzesko,DUC:DUC_24586,dense_urban_cluster,49.967,20.619,110560,15764.121,142.58430716353112,142.58430716353112,6006,6006,0,17781.103574884397,0.1608276372547431,2.960556705774958,9229418.074555421,2535.3063338278807,77155833.44776371,1536.6996461131237,0.42212892671126884,3246.1792009885426,0.00266707989447,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2485,2485,Brzeszcze,DUC:DUC_20941,dense_urban_cluster,49.98,19.127,20410,2910.146,142.584321411073,142.584321411073,6140,6140,0,14779.31006479721,0.7241210222830577,2.40705375648163,11636302.350401161,2107.2978965129464,178533000.91608775,1895.1632492510034,0.3432081264679066,3782.371455822587,0.0011618437763020577,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2491,2491,Dobczyce,DUC:DUC_23419,dense_urban_cluster,49.894,20.107,26429,3768.361,142.58432025426615,142.58432025426615,2889,2889,0,6355.8001953188095,0.24048583734983578,2.200000067607757,5195307.491084731,906.2374505214636,52724890.71732031,1798.3065043560855,0.3136855141991913,3759.6681793790704,0.0018860639247747684,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2494,2494,Niepolomice,DUC:DUC_23741,dense_urban_cluster,50.047,20.211,59818,8529.108,142.58430572737302,142.58430572737302,6294,6294,0,12779.134011325934,0.21363358874128077,2.030367653531289,11789901.797986325,1822.103950801971,162439823.64200974,1873.1969809320503,0.2894985622500748,3708.7695346704295,0.0010491243864441354,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2560,2560,Chelmiec,UC:3897_2025,urban_centre,49.635,20.661,10463,1491.86,142.58434483417759,142.58434483417759,19889,19889,0,68285.63173476937,6.526391258221291,3.433336604895639,72132733.98933692,9736.46206248996,936897373.6131071,3626.7652465853953,0.48954005040424153,7450.915137309785,0.001016462243887944,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2561,2561,Mala Wies,UC:3897_2025,urban_centre,49.612,20.677,1629,232.27,142.58440761203192,142.58440761203192,4355,4355,0,10638.380263400202,6.530620173971886,2.4427968457864986,10395429.87701032,1516.8671478084536,151241713.72581184,2387.0103047096027,0.34830474117300886,4818.108629097953,0.0013656827413723908,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2640,2640,Damienice,DUC:DUC_24011,dense_urban_cluster,49.991,20.405,1170,166.824,142.58461538461538,142.58461538461538,10488,10488,0,27164.84494436147,23.21781619176194,2.5900881907285918,32718906.905104052,3873.288968374487,377031685.77266705,3119.651688129677,0.3693067284872699,5658.766981221396,0.0016262897493251238,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2642,2642,zaklad Czajka,DUC:DUC_23695,dense_urban_cluster,52.333,20.917,1675149,238849.962,142.58430861971084,142.58430861971084,15422,15422,0,27826.807136679585,0.016611541502683992,1.8043578742497461,42667351.34053235,3967.6660566775,646882335.290124,2766.6548658106826,0.2572731200024316,5758.575158309769,0.0010006272621313264,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2643,2643,zaklad Poludnie,UC:3660_2025,urban_centre,52.188,21.108,351804,50161.73,142.58430830803516,142.58430830803516,107857,107857,0,874695.6029669552,2.486315115709188,8.109771298728457,888943191.0655489,124717.86752912172,7685853738.767291,8241.868316989616,1.1563261311655406,19435.7604507177,0.0010113469002729586,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2645,2645,zaklad Pruszkow,UC:3660_2025,urban_centre,52.167,20.767,265950,37920.297,142.58430908065426,142.58430908065426,87808,87808,0,661227.6547676871,2.486285597923245,7.530380543545999,824158799.6974922,94280.688300071,8382923142.945979,9385.919274980552,1.073714106915896,19560.41938504975,0.0010085568573904166,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2647,2647,Siedlce,UC:4072_2025,urban_centre,52.19,22.258,169530,24172.318,142.5843095617295,142.5843095617295,27323,27323,0,80346.11955361426,0.473934522229778,2.940603870497905,93557140.2035337,11456.095982516319,1602962349.55262,3424.116685705585,0.4192839725694953,7193.0644968455335,0.0010548284085638029,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2649,2649,Ciechanow,DUC:DUC_22642,dense_urban_cluster,52.858,20.62,165726,23629.927,142.58430783341177,142.58430783341177,14868,14868,0,42228.84298448307,0.25481121238962545,2.8402504025076047,43355674.35256812,6021.170347548286,668133482.5124111,2916.039437218733,0.40497513771511207,5644.202190471028,0.0010320459144724631,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2650,2650,Oczyszczalnia sciekow w Otwocku,DUC:DUC_24672,dense_urban_cluster,52.093,21.228,81185,11575.707,142.58430744595677,142.58430744595677,12588,12588,0,41136.923029908656,0.5067059559020589,3.2679474920486697,38026612.291331805,5865.47968067718,421853551.0910003,3020.862114023817,0.4659580299235129,6177.811220474215,0.0010328807283763578,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2652,2652,Piaseczno,UC:3660_2025,urban_centre,52.074,21.048,121531,17328.414,142.58431182167513,142.58431182167513,40554,40554,0,302147.01822518883,2.4861724023104297,7.450486221462466,234024341.90511826,43081.424662608995,2494623251.134397,5770.684566383545,1.0623224506240814,15073.827570663881,0.001100255014468623,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2653,2653,Wolka Kozodawska,UC:3660_2025,urban_centre,52.046,21.006,11726,1671.944,142.5843424867815,142.5843424867815,12693,12693,0,29152.16941753339,2.4861137146114096,2.296712315255132,30246016.450336788,4156.642908462282,480405203.315629,2382.8895021142985,0.3274752153519485,5676.405710004902,0.0010216001386690386,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2655,2655,Sierpc,DUC:DUC_20347,dense_urban_cluster,52.862,19.658,80945,11541.487,142.58431033417753,142.58431033417753,7187,7187,0,16932.679593282934,0.20918746795086704,2.356014970541663,11518979.389034433,2414.3344419178597,143106111.21657047,1602.7521064469784,0.3359307697116822,3313.9705783568525,0.0015923491513807465,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2656,2656,Ostroleka,DUC:DUC_24799,dense_urban_cluster,53.067,21.552,50904,7258.112,142.58431557441457,142.58431557441457,13160,13160,0,45480.66932589546,0.8934596362937188,3.4559779123020866,39717749.52234557,6484.830107699105,810944020.5379906,3018.0660731265634,0.4927682452658894,7260.49967437796,0.001018781991981886,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2658,2658,Miejska Oczyszczalnia Sciekow,DUC:DUC_22495,dense_urban_cluster,52.245,20.25,25308,3608.524,142.58432116326853,142.58432116326853,11713,11713,0,28618.0406559843,1.1307902898681959,2.4432716345927004,28344302.096743464,4080.4838999563335,388270441.72330344,2419.9011437499757,0.348372227435869,5536.195015816924,0.001581900776113271,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2660,2660,Mechaniczno biologiczna Oczyszczalnia Sciekow w Mlawie,DUC:DUC_22199,dense_urban_cluster,53.101,20.37,28033,3997.066,142.58431134734064,142.58431134734064,10938,10938,0,29784.260887784123,1.0624714046939008,2.723007943662838,23627471.01789377,4246.768327674226,258288700.7156407,2160.1271729652376,0.3882582124405034,4452.348796412766,0.0017177854309405932,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2661,2661,Miejska oczyszczalnia sciekow w Plonsku,DUC:DUC_22544,dense_urban_cluster,52.63,20.395,37230,5308.414,142.5843137254902,142.5843137254902,7256,7256,0,23664.07182838886,0.6356183676709336,3.261310891453812,16284739.015562193,3374.125441601548,209683057.27909446,2244.3135357720776,0.4650117753034107,4239.330556215399,0.0016784774431642545,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2664,2664,Miejska oczyszczalnia sciekow,DUC:DUC_22789,dense_urban_cluster,52.063,20.422,46052,6566.293,142.584317727786,142.584317727786,14108,14108,0,42883.494266010224,0.931197217623778,3.039657943437073,31622549.803855516,6114.513771702482,436302171.0350472,2241.4622769957127,0.43340755399081954,4509.789339482767,0.001446778015744727,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2667,2667,Minsk Mazowiecki,DUC:DUC_25130,dense_urban_cluster,52.164,21.533,49940,7120.66,142.58430116139368,142.58430116139368,15342,15342,0,46385.784048061876,0.9288302772939903,3.0234509221784562,49220473.63038212,6613.8846023162205,735523177.5779976,3208.217548584417,0.43109663683458616,6199.084669031796,0.0011438820837380533,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2668,2668,Kozienice,DUC:DUC_25458,dense_urban_cluster,51.597,21.559,22176,3161.95,142.5843253968254,142.5843253968254,2741,2741,0,9227.04277883314,0.4160823763903833,3.366305282317818,5153132.581399377,1315.631670027566,70149671.73293747,1880.0191832905427,0.4799823677590537,4069.1176141183587,0.0018837242949359206,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2669,2669,Miejska Oczyszczalni Sciekow w Bloniu,DUC:DUC_22985,dense_urban_cluster,52.196,20.605,39896,5688.544,142.584319229998,142.584319229998,4934,4934,0,13233.121368777262,0.33169042933570436,2.682027030558829,6787976.019818321,1886.83560165504,97809198.63641047,1375.7551722371952,0.3824149983086826,2988.608711492039,0.0011602429416060983,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2671,2671,Kobylin,DUC:DUC_23921,dense_urban_cluster,51.876,20.877,26849,3828.246,142.5843048158218,142.5843048158218,6101,6101,0,17514.566598373374,0.6523359007178433,2.870769807961543,10535869.9863399,2497.302302579492,153669332.88778007,1726.9087012522375,0.40932671735444875,4156.08278404133,0.001176069223375851,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2672,2672,Poludnie,DUC:DUC_23083,dense_urban_cluster,52.408,20.745,35269,5028.806,142.5843091666903,142.5843091666903,4858,4858,0,19999.330530744053,0.5670512498438871,4.116782735846861,12827971.225471905,2851.5907275224254,163731150.10449332,2640.5869134359623,0.5869886223800793,5013.394037737026,0.001742732564862358,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2675,2675,Miejska Oczyszczalnia Sciekow,DUC:DUC_25622,dense_urban_cluster,52.404,22.009,36686,5230.848,142.5843100910429,142.5843100910429,6400,6400,0,9829.987921992173,0.2679492973339196,1.535935612811277,8769801.858033603,1401.602046060539,197632657.75651976,1370.2815403177506,0.2190003196969592,3106.9394971042316,0.0010994803412774433,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2676,2676,Miejska Oczyszczalnia Sciekow,DUC:DUC_23831,dense_urban_cluster,52.846,21.096,8055,1148.517,142.58435754189944,142.58435754189944,4200,4200,0,9518.822560287788,1.1817284370313828,2.2663863238780446,9138740.850460527,1357.235199313973,162459872.74362874,2175.890678681078,0.3231512379318983,4185.693006197849,0.0019021431152405044,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2680,2680,Wyszkow,DUC:DUC_24841,dense_urban_cluster,52.593,21.458,12603,1796.99,142.5843053241292,142.5843053241292,7938,7938,0,26052.996733179854,2.06720596153137,3.2820605609951947,12279920.947200313,3714.7484408122405,114939380.64366801,1546.9792072562752,0.4679703251212195,3562.5518079412127,0.0016590779253249578,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2682,2682,Lomianki,UC:3660_2025,urban_centre,52.335,20.924,76244,10871.198,142.5843082734379,142.5843082734379,26248,26248,0,189620.52717287504,2.487022285988078,7.224189544836751,159026657.2385217,27036.911701389152,1553120068.8359697,6058.619980132647,1.0300560690867553,14981.064756135564,0.0010507586061973483,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2684,2684,Sokolow Podlaski,DUC:DUC_25827,dense_urban_cluster,52.419,22.239,33562,4785.415,142.5843215541386,142.5843215541386,9742,9742,0,18506.689801589335,0.5514179667954632,1.8996807433370289,17788269.052940395,2638.7638095724974,308340704.53953433,1825.9360555266264,0.27086468995817053,4123.915840979816,0.0010545504606713628,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2686,2686,Przasnysz,DUC:DUC_23034,dense_urban_cluster,53.006,20.909,26461,3772.923,142.58429386644497,142.58429386644497,6608,6608,0,16570.55990523341,0.6262257626406187,2.5076513173779373,14346620.641151512,2362.7015830593323,186116598.08696815,2171.098765307432,0.35755169235159384,4146.486073202289,0.0012042927889917017,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2687,2687,MOS,DUC:DUC_24191,dense_urban_cluster,51.238,20.842,7296,1040.295,142.58429276315792,142.58429276315792,5185,5185,0,10806.687768102944,1.4811797927772674,2.084221363182824,11008561.529942656,1540.8639325272397,156910054.443153,2123.1555506157483,0.29717722903129024,3978.094719093128,0.0011890097010263914,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2690,2690,Oczyszczalnia Miejskiego Przedsiebiorstwa Komunalnego w Gostyninie Sp zoo,DUC:DUC_19961,dense_urban_cluster,52.443,19.448,14797,2109.82,142.58430762992498,142.58430762992498,6140,6140,0,17090.423035788477,1.1549924333167856,2.7834565204867228,14148739.549688507,2436.826135660425,163180051.34487846,2304.3549755193008,0.39687722079160015,4259.43931392392,0.0011797353660785636,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2692,2692,Miejska oczyszczalnia sciekow,DUC:DUC_24367,dense_urban_cluster,52.165,21.177,8954,1276.7,142.58431985704712,142.58431985704712,8103,8103,0,16619.293858577093,1.8560748110986256,2.051005042401221,15931012.58585614,2369.6507113296293,225038248.37553898,1966.0635055974503,0.2924411589941539,4168.310644471903,0.0018152853580170375,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2697,2697,TLUSzCz,DUC:DUC_24966,dense_urban_cluster,52.425,21.435,5878,838.111,142.58438244300783,142.58438244300783,5675,5675,0,9235.442262180752,1.5711878635897842,1.627390706992203,6562157.51563292,1316.8298315411082,102611312.77795067,1156.3273155300299,0.23204049894997503,2652.1473685663545,0.0015835420195969624,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2704,2704,Debe Wielkie,DUC:DUC_25458,dense_urban_cluster,51.586,21.579,4192,597.713,142.58420801526717,142.58420801526717,1763,1763,0,4192.034155143146,1.0000081476963611,2.377784546309215,3812447.438955847,597.7178699840352,48956253.89828259,2162.477276775863,0.3390345263664409,3690.02916239384,0.003187462270719955,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2717,2717,Laskarzew,DUC:DUC_25458,dense_urban_cluster,51.586,21.579,4192,597.713,142.58420801526717,142.58420801526717,615,615,0,1213.6735113684997,0.28952135290279096,1.9734528640138207,1219517.4722036228,173.05067640758588,13856649.175905814,1982.9552393554843,0.2813832136708714,3264.7579948625025,0.00733475385484909,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2775,2775,Opole,UC:2401_2025,urban_centre,50.679,17.907,172055,24532.343,142.584307343582,142.584307343582,29815,29815,0,97919.6901022154,0.5691185382709912,3.284242498816549,108353103.83735064,13961.811188522615,1585867472.9928935,3634.1809101912004,0.46828144184211357,8294.285253364855,0.0011136902276934833,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2777,2777,Oczyszczalnia komunalna Kedzierzyn Kozle,DUC:DUC_17638,dense_urban_cluster,50.327,18.175,57526,8202.305,142.58430970343844,142.58430970343844,7709,7709,0,24301.457846940826,0.42244303179329046,3.1523489229395287,26172583.142326888,3465.006591893257,301466308.8744473,3395.068509836151,0.4494754951217093,6656.0321919753,0.001880858450563409,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2780,2780,Komunalna Oczyszczalnia Sciekow w Krapkowicach eksploatowana przez BIOKRAP Sp z oo,DUC:DUC_16903,dense_urban_cluster,50.489,17.944,56685,8082.392,142.58431683866985,142.58431683866985,5826,5826,0,14406.19557581355,0.25414475744577136,2.4727421173727344,13151680.072333919,2054.0975544216303,192666283.23082575,2257.411615573965,0.3525742455237951,4047.284056513187,0.001093829571835107,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2781,2781,Oczyszczalnia Sciekow w Brzegu,DUC:DUC_14842,dense_urban_cluster,50.87,17.461,37147,5296.579,142.58430021266858,142.58430021266858,8352,8352,0,36718.530412304775,0.988465566864209,4.396375767756798,17850683.914242987,5235.485963676061,276331099.6236115,2137.2945299620433,0.6268541623175361,4479.278373252044,0.001639499510139599,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2782,2782,Prudniik,DUC:DUC_15932,dense_urban_cluster,50.302,17.576,33543,4782.705,142.58429478579734,142.58429478579734,7527,7527,0,20028.776886587908,0.5971075004199955,2.6609242575512035,16622047.793916002,2855.7890277962074,282195779.0045071,2208.323076114787,0.37940600874135877,3935.775277295274,0.0010016486651247087,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2783,2783,Namyslow,DUC:DUC_15792,dense_urban_cluster,51.081,17.692,62249,8875.731,142.58431460746357,142.58431460746357,5580,5580,0,17016.136769058627,0.2733559859444911,3.049486876175381,12693247.102808055,2426.2341984830978,175591507.12037548,2274.775466453056,0.4348089961439243,4299.77663108893,0.0013924784044143804,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2807,2807,Branice,DUC:DUC_16697,dense_urban_cluster,50.198,17.846,2268,323.381,142.5842151675485,142.5842151675485,4340,4340,0,12294.590764370294,5.420895398752334,2.832855014831865,7826982.900768427,1753.014574943926,203988037.9951933,1803.4522812830478,0.4039204089732548,3599.7842831188946,0.001076166167480381,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2818,2818,Rzeszow,UC:4199_2025,urban_centre,50.064,22.018,250713,35747.74,142.58430954916577,142.58430954916577,47651,47651,0,179232.81354690873,0.7148923811166901,3.7613652084302265,232871810.75077692,25555.78696814003,4028348098.0643654,4887.0288294217735,0.5363116612062713,8956.775065908287,0.0010288918714858573,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2819,2819,Oczyszczalnia sciekow w Krosnie,DUC:DUC_26319,dense_urban_cluster,49.714,21.743,87145,12425.51,142.5843135004877,142.5843135004877,10678,10678,0,34668.427306621124,0.3978246291424766,3.24671542485682,31130312.9883548,4943.173907656124,418677605.90417594,2915.36926281652,0.462930689984653,5634.3301053839095,0.001013687483758571,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2821,2821,Oczyszczalnia sciekow miejskich w Debicy,DUC:DUC_25786,dense_urban_cluster,50.067,21.408,77895,11106.605,142.58431221516145,142.58431221516145,12289,12289,0,47897.93001059924,0.6149037808665413,3.897626333354971,36611130.16440328,6829.493407091244,217979589.2410424,2979.1789538939934,0.555740370013121,6385.436804282053,0.0032757963403544825,assigned,1.0,ghsl2025-capacitated-building-v1
POL,Poland,2822,2822,Oczyszczalnia sciekow w Mielcu,DUC:DUC_25745,dense_urban_cluster,50.301,21.405,71357,10174.389,142.58431548411508,142.58431548411508,13768,13768,0,56643.62656261423,0.7938061656545851,4.114150680027181,43950140.125257015,8076.492719968164,327554126.8046738,3192.1949538972267,0.5866133585101805,6829.77058961112,0.001174815105957531,assigned,1.0,ghsl2025-capacitated-building-v1
