Node,HRT,Total_Length,x_node,y_node
FMH7012333,3.271038871101997,12341.0,837687.3179999999,813598.9919999999
FMH7014619,3.2294532845973674,11521.0,835306.111,815020.4599999998
FMH7013334,4.285443055870021,15114.0,837677.354,815485.795
FMH7011157,2.127641052960646,7782.0,832470.3889999999,816257.99
FMH7012675,4.581561447019391,17424.0,837984.7709999998,814325.685
FMH7013221,4.521552587384436,15073.0,837597.92,815575.091
FMH7026086,1.763161075628169,6161.0,833198.3419999998,816358.7439999998
FMH7055484,3.0553736327863152,10758.0,835720.929,815446.6979999999
FMH7013982,3.0309602239494993,10656.0,835736.6219999999,815549.0
FMH7014048,3.110834029796473,10907.0,835918.701,815454.5849999998
FMH7025238,1.9416338436232485,6653.0,833656.792,816333.245
FMH7023786,4.4454308102273465,15419.0,837640.4649999999,815134.718
FMH7054595,1.9812222566503908,6564.0,832708.388,816473.0309999998
FMH7030098,1.9247867319564662,6863.0,833805.1489999999,816017.3519999998
FMH7032583,4.491499291472222,15039.0,842809.588,813997.8399999999
FMH7023974,4.365636111159211,15888.0,837989.925,815150.632
FSH7002446,4.320115688987947,14821.0,837880.2049999998,815578.68
FMH7022421,2.8660222764552605,9738.0,831260.234,814194.9969999999
FMH7025338,4.660180287928215,16261.0,841886.794,813242.006
FMH7027751,2.049019955516996,7556.0,832105.952,816150.738
FMH7035335,4.575720304585993,15532.0,842324.6219999999,813865.321
FMH7040660,3.515177658226912,14342.0,833273.603,815112.841
FMH7042331,3.382896757535125,13588.0,833612.1169999999,814738.077
FMH7032272,3.9387796734729266,13540.0,834034.1409999998,812131.136
FMH7032288,4.000614182276616,13782.0,834075.4725,812192.9509
FMH7033743,4.156592745312671,14597.0,835062.7639999999,812205.6117999998
FMH7033708,4.172010035842634,14881.0,835200.7759999998,812062.632
FMH7030144,5.237433978773177,20028.0,837745.839,811914.3959999998
FMH7034213,4.529369253848175,15017.0,842975.105,814484.363
FMH7041566,3.3024587118341775,12191.0,834225.0,815201.632
FMH7053783,1.8864343491160558,6481.0,832686.1629999998,816570.922
FMH7032778,2.018815572070878,7061.0,834165.0849999998,815974.077
FMH7006427,3.480031405282423,12692.0,836311.707,814359.311
FSH7000186,2.947347129099668,9176.0,836574.7199999999,815948.256
FMH7028386,2.0733038671693844,7300.0,834525.0239999999,815838.145
FMH7009807,2.9609587845047587,10085.0,837184.838,815591.735
FMH7005454,2.3898613955125616,8633.0,831395.2759999998,815723.995
FMH7022146,3.8791981529626174,13159.0,838401.8129999998,816894.603
FMH7005670,1.8406328323130634,6995.0,833357.5849999998,815912.8959999998
FMH7036352,5.534733143724072,20740.0,838586.486,809974.587
FMH7019541,4.055896669693753,14179.0,838019.116,816383.8199999998
FMH7017204,4.937438079292615,18321.0,837072.591,811987.8739999998
FMH7013540,3.074175762303695,10707.0,835428.15,815402.152
FMH7025099,1.8178257782147997,6242.0,833565.5259999998,816396.603
FMH7023659,4.337457391924994,15000.0,838005.2199999999,815534.6729999998
FMH7076580,3.8800918450280797,13236.0,833757.8597,812207.0259999998
FMH7021442,3.804761984172058,12872.0,838769.354,816870.6459999998
FMH7014940,3.1638195063517824,11107.0,835849.128,815290.632
FMH7030349,5.183867970352967,19147.0,838045.3199999998,811073.822
FMH4066741,0.6741605064591213,3916.0,837574.944,827669.452
FMH4016928,0.46160710669858546,3386.0,834767.1119999998,821254.206
FMH4060193,0.5119093409203013,2437.0,845211.2419999999,827118.302
FSH4002442,5.3186406454243595,18100.0,846325.199,819637.588
FMH4048435,2.006528011807608,8387.0,830555.275,826479.1829999998
FMH4045706,0.9373965422581918,5814.0,836323.5159999998,828703.086
FMH4045672,0.5885146373772243,3589.0,837830.1119999998,827663.1929999999
FMH4056421,0.6145760772311386,2955.0,822769.941,825093.23
FMH1021004,0.8916676885670161,5846.0,815117.9673,829042.4999
FMH1018368,0.7386542123413102,3142.0,821042.6879999998,834079.0
FMH1012986,0.8085839337292704,5525.0,814764.0,828831.376
FMH1018313,0.8313692295517338,3415.0,820461.986,833645.6879999998
FMH4044647,0.31237807847149446,1536.0,823613.586,825162.133
FMH4031007,3.1097472458866267,11638.0,842637.691,819646.8719999999
FMH1033692,1.4340290806767269,7362.0,835338.2739999999,841670.707
FMH1033399,2.0439811369328553,9118.0,834769.9919999999,842899.1489999999
FMH1021117,0.7823510572459911,5200.0,814892.696,828534.071
FMH1028022,0.644610016213604,2357.0,830268.355,840473.083
FMH1028460,0.7721423346617877,2981.0,829578.8399999999,840483.331
FMH1028818,0.6278123960688556,2919.0,831436.777,839412.653
FMH1028132,0.7061020599455826,2187.0,831182.2584,839642.4279
FMH4041922,0.9841066765451187,3540.0,846772.9449999998,828538.927
FMH4084381,2.6785183949721256,10881.0,838408.9094,822978.829
FMH4031939,2.6849534917052686,11209.0,838996.013,823056.383
FMH4031682,3.035894016751803,10151.0,841468.3079999998,818183.077
FMH4022193,2.071621131509477,8751.0,831009.464,826635.667
FMH4030997,3.1263934642951123,11760.0,842515.1269999999,819606.7029999999
FMH4020524,2.1184829967891368,7980.0,831855.702,825520.234
FMH4033885,3.178207980327905,11990.0,841166.402,819712.949
FMH4020688,1.8940632793998555,7952.0,832195.996,825336.469
FMH4034070,3.1155974281547807,11509.0,841099.632,819489.2389999998
FMH4033478,3.6692152220434537,13050.0,839580.51,821363.066
FMH4032422,3.6839106128068564,14854.0,838939.873,822439.586
FMH4031543,2.967188866730043,10230.0,841626.692,819158.2219999998
FMH4036830,3.1618846603966433,11980.0,842356.31,819745.8719999999
FMH4032377,3.753323183477959,14458.0,839598.6139999998,822441.8769999999
FMH4034450,3.4677938798029064,13529.0,842923.74,817671.1999999998
FMH4032946,2.68758901494759,10641.0,838246.587,822589.3519999998
FMH4032739,2.5024539217773722,9455.0,838291.5779999999,821640.334
FMH4034474,3.6305110780326624,14034.0,842732.02,817909.2389999998
FMH4032847,2.628480489485509,10436.0,838228.694,822667.088
FMH4022011,5.473723713195809,18958.0,844283.77,818682.4599999998
FMH4035719,0.7811396982445273,4497.0,838449.2369999998,826566.241
FMH4040279,0.7952791770192604,4405.0,837264.936,827337.8199999998
FMH4037522,0.7258494534580666,4880.0,840484.427,827106.1629999998
FMH4031077,3.064426654747676,11291.0,842618.307,819415.219
FMH4031463,3.0046056955893565,10492.0,841884.3,819071.782
FMH4031021,3.084895945739677,11451.0,842725.135,819527.233
FSH4000661,2.9458735604523936,10146.0,841590.6289999998,819082.116
FMH4026947,2.4662310550315123,9195.0,837012.784,821048.4009999998
FMH4029658,2.5924293538500884,9772.0,838127.971,821798.2489999998
FMH4030761,3.0486561067059648,10912.0,842165.309,818581.2369999998
FMH4002542,2.623512728208161,10012.0,835977.772,818203.652
FMH4067544,0.6742638838607065,5029.0,835430.4869999998,819540.88
FMH4099894,0.9515212898742843,6138.0,835543.2831,818420.9801
FMH4036721,3.19497685267353,11233.0,840348.3789999998,819750.8419999998
FMH4026847,0.9108096135722611,5653.0,836673.763,821081.6459999998
FMH4027098,0.6057279026281549,5020.0,836138.8469999998,820471.4669999998
FMH4029599,2.281113270897056,8280.0,837595.154,820682.3419999998
FMH4026401,0.9156514108215746,6779.0,836771.429,822221.56
FMH4026084,1.0948882674076459,7938.0,836053.3689999998,822711.932
FMH4028633,2.6356483900043752,11806.0,828697.846,828382.691
FMH4026903,0.753180198754596,5698.0,836789.007,821018.3769999999
FMH4026552,0.839380739637583,6429.0,836511.093,822109.779
FMH4026780,0.7678082374977039,5909.0,836477.6019999998,821581.9179999998
FMH4026328,0.96057103904305,6737.0,836304.9259999999,822295.6879999998
FMH4029465,2.6400729029861543,10391.0,837406.307,822114.897
FMH4029475,2.5261629072385943,9758.0,837357.954,821845.375
FMH4027222,0.6636559402531791,5028.0,836295.346,820802.876
FMH4007628,0.3475303361663731,1254.0,846196.333,826869.3029999998
FMH4017770,0.5655196017680012,4202.0,835235.28,820710.435
FMH4009501,0.4200584500686698,3219.0,832883.3909999998,821988.049
FMH4008508,0.5551347170410621,1597.0,845704.1659999999,826961.3349999998
FMH4011095,0.5642209669562497,3894.0,834617.539,820141.2879999998
FMH4008457,0.41739667290554466,1580.0,845333.0,826623.7369999998
FMH4007435,0.47365223656142513,1587.0,845866.681,826886.126
FMH4007681,0.41749160823542186,1386.0,846028.007,826926.3449999999
FMH4008347,0.41475648070101395,1730.0,845281.799,826639.648
FMH4008168,0.5355871986908725,2057.0,845282.806,826931.321
FMH4063540,0.40932417681042343,3877.0,834745.2236,820202.3351
FMH4000538,2.585390057431555,9891.0,836428.7879999998,818547.11
FMH4017070,0.5153157970834162,3504.0,834871.998,821511.841
FMH4015498,0.9012985428408088,5924.0,835278.3959999998,818690.397
FMH4002141,1.0158078685454281,6292.0,835376.145,818275.3639999998
FMH4010647,0.3935419537561335,3198.0,834201.202,821379.915
FMH4016891,0.3676206543963213,3072.0,834514.6679999998,821162.75
FMH4015942,2.6795581148600336,10230.0,836238.368,818809.055
FMH4011477,0.6598962136322933,4746.0,835518.425,820221.13
FMH4000689,2.6300276723578673,9709.0,835638.745,817662.5039999998
FMH4002457,2.640103997773442,9943.0,835757.7709999998,818079.42
FMH4007098,1.7565171692524875,6834.0,830187.674,825212.638
FMH4021897,2.0405042687498707,8039.0,831219.2099999998,825178.488
FMH4024034,2.168305695214899,8007.0,837335.474,820019.9669999998
FMH4023290,2.0878329598237384,8594.0,828495.888,825869.932
FMH4005833,1.8717465797949746,7492.0,829939.964,825867.761
FMH4024257,1.9064588225617478,6737.0,837486.7029999999,819592.694
FMH4018350,0.7770989126528272,5492.0,835685.878,821531.68
FMH4053120,2.31276748841395,8706.0,836222.63,817484.501
FMH4047780,1.0147411681132423,5697.0,843197.832,832084.723
FMH4052861,2.5605687928525436,9934.0,837693.49,822004.3179999999
FMH4053200,0.5758823005785364,3778.0,838213.6979999999,828700.393
FMH4049866,0.429538267207213,1440.0,846037.4669999998,826989.9259999999
FMH7011582,2.900504144670192,9781.0,836312.395,815505.6829999998
FMH7012717,3.4458380675604197,11942.0,837628.059,813897.6119999998
FMH7013294,4.314379898424853,14818.0,837859.062,815577.951
FMH7012312,3.5093239870361663,12228.0,837690.354,813749.7879999998
FMH4053019,2.3988618344853117,9068.0,835956.01,817338.2859999998
FMH4053464,2.510856132069043,9438.0,835737.8249999998,817505.316
FMH4051304,0.5259499533154098,3635.0,834677.914,821757.101
FMH4054427,0.49097919458736533,3088.0,834078.812,822171.7199999999
FMH4051101,0.4946760938974768,3321.0,838928.909,827293.138
FMH4017432,0.381020626639907,3414.0,834776.069,820727.839
FMH7009943,3.044978846552038,10451.0,837212.9889999998,815435.101
FMH7011478,2.906022821798643,9939.0,836207.0779999999,815399.8449999999
FMH7011490,2.9134241011061053,9889.0,836214.576,815445.947
FMH7011629,2.8740489627007104,9746.0,836352.6979999999,815518.5679999999
FMH7011516,2.8728068830639217,9808.0,836258.5999999999,815496.8499999999
FMH7024016,4.435359497908813,16503.0,837909.434,815010.3569999998
FMH7022818,1.8346112843757552,6334.0,832877.4599999998,816582.415
FMH7005729,2.2386986935955084,8845.0,833152.444,815966.358
FMH7011716,3.2125177705681613,11154.0,836019.0649999998,815282.577
FMH7012713,3.304329111325994,12026.0,837698.968,814073.632
FMH1040128,1.422172818235972,6176.0,832960.226,835718.936
FMH4061460,0.7369919171730338,4870.0,840400.5296,827223.5588
FMH4061463,0.7051787459051857,4848.0,840397.3617999998,827199.1062
FMH1037317,1.3859872251731291,6531.0,815983.7173999998,828797.8294
FMH1026620,0.7292603220047118,2588.0,817971.6397,833068.4076
FMH7022978,1.9071659235378409,6731.0,832702.8798,816286.6435999998
FMH4023583,0.7729002533698497,5115.0,836077.5257999998,820134.6694
FMH1050855,1.5677967010306322,6936.0,832730.9926,835195.9055
FSH1005566,1.5664921181959683,6933.0,832728.7356,835198.1659999999
FMH1041792,1.5508804692037959,6914.0,832725.0163,835215.4571
FMH1050858,1.467971750335938,6707.0,832700.0156,835172.0158
FMH1050860,1.4561331787014424,6692.0,832710.6838999998,835159.2663
FSH1005567,1.4484671382504195,6677.0,832725.0377,835153.5825999998
FMH1051026,1.4669774991539997,6749.0,832681.8835,835085.158
FMH1051029,1.607289678758395,7022.0,832617.2600999998,835133.7702999999
FMH1051034,1.611514228847211,7030.0,832608.9943,835130.8711
FMH1051039,1.6302727489785065,7044.0,832639.942,835106.9128
FMH4082801,0.5857024183906931,4392.0,835411.5049,820265.2051
FMH4011523,0.5643764639062405,4340.0,835422.2249999999,820211.454
FMH4082800,0.5795817223133971,4380.0,835413.9597999998,820253.1766999998
FMH4082803,0.5665004884006942,4348.0,835420.6335,820219.5938999999
FMH4011521,0.5774576978189434,4372.0,835415.65,820244.895
FMH4008076,0.5732625411385414,2085.0,845953.7491,827357.4268999998
FMH7014060,3.082846027543959,10850.0,835690.2846999998,815376.6789
FMH7014059,3.083461552355442,10852.0,835687.1295,815377.7511
FMH7013922,3.0854743153616466,10857.0,835680.9575,815378.2805
FMH7014058,3.0894313149318235,10866.0,835670.8983999998,815379.1404
FMH7074880,4.63599152035074,16004.0,842642.5566,813396.7983999999
FMH7071324,4.631320573919427,15994.0,842632.1763,813399.1683999998
FMH7075180,1.8651666802147635,6717.0,833405.3325,816137.018
FMH7051772,1.866974986930158,6718.0,833406.5973,816138.0451
FMH4083080,0.8067300433358076,5735.0,836195.2136,820254.3469
FMH4083084,0.7362354345254027,5632.0,836287.5061999998,820305.9142999998
FMH4083081,0.8067300433358076,5712.0,836216.6714,820264.8227999998
FMH4083085,0.7350585651067448,5629.0,836289.0139999999,820308.8432
FMH4083082,0.7858333671561673,5690.0,836237.5781,820274.4963
FMH4083083,0.7502937396805685,5651.0,836272.9399,820292.2706
FMH4007325,1.0902814960265277,6080.0,836469.6559999998,826293.38
FMH4018561,0.4668444051188068,1886.0,832979.0259999998,821167.5529999998
FMH4019419,1.7608869995679868,6385.0,828752.782,824689.31
FMH1001109,0.9849116830786626,3675.0,835208.886,834360.709
FMH1000077,0.6735005112901297,2555.0,835778.03,834871.0
FMH1000574,1.1136249703192547,4524.0,834983.0209999998,833568.206
FMH4017133,0.407738754383581,3511.0,834876.091,821011.53
FMH4003460,0.9306141357869692,5200.0,836786.375,826368.0
FMH4019229,1.4364991126762146,5258.0,829072.468,823771.0749999998
FMH4019530,1.2220511375706138,4323.0,829568.331,823217.1489999999
FMH7042283,3.3995603148084474,13745.0,833452.841,814735.603
FMH7046300,3.285906911839038,12217.0,834155.3179999999,815080.621
FMH4072466,0.43094875020809403,3551.0,834955.6751,820958.5549
FMH4059620,0.5436841710578727,3590.0,834796.131,821569.483
FMH4002802,1.0784085906130354,6121.0,836379.886,826168.358
FMH4002819,0.966994536310786,5871.0,836555.6999999998,826123.775
FMH4017149,0.5282390958062144,3799.0,835110.1879999998,821146.998
FMH4017229,0.4697760224616868,3282.0,834747.6999999998,821042.893
FMH4007952,0.29115053271062197,1039.0,846079.007,826726.224
FMH4015904,2.687257425748174,10626.0,836113.7219999998,819139.386
FMH4015666,0.8377895725567708,5631.0,835444.9549999998,818830.398
FMH4015492,0.9393500744769409,6003.0,835211.1119999998,818687.966
FMH4007465,0.37605134881858343,1291.0,846134.177,826899.197
FMH4010093,0.5358239552893342,3709.0,833401.839,822311.072
FMH4015529,0.79508590156094,5528.0,835518.544,819080.191
FMH4017629,0.4119005500239991,3805.0,834594.8939999999,820403.956
FMH1008962,0.21228444673978122,1226.0,818337.371,834144.072
FMH1009166,0.6589457482137158,3373.0,818716.5579999998,835669.442
FMH1012603,0.4868794866692694,3235.0,814839.2241,826319.1822
FMH1012634,0.583692406671984,3624.0,814684.0428,825967.6193999999
FMH4060512,5.254076563234544,17997.0,846522.2689999999,819514.1409999998
FMH4016662,0.7206315225513561,4430.0,834504.365,822330.398
FMH4057460,0.3193074909347078,1369.0,824454.947,825734.419
FMH4028206,2.413771385842906,8423.0,837197.924,818540.0649999998
FMH4036142,5.427425137064492,19167.0,845856.15,820819.7589999998
FMH4056494,0.5613665252443426,2778.0,822778.887,824937.5429999998
FMH4019804,1.622870102044559,5864.0,830821.12,823690.762
FMH1027840,0.6368612544524537,2346.0,830293.9939999998,840459.657
FMH1009586,0.6762929712649337,3395.0,819098.0,835009.3739999998
FMH1012113,0.7477898003778043,4920.0,815843.0451,827780.238
FSH4003440,2.465176636831108,8764.0,837700.0409999999,821123.895
FMH4069404,0.6407553976047683,3830.0,837896.4989999998,827893.228
FMH4038051,0.7933822835664055,3872.0,837720.7739999999,826896.7249999999
FMH4057240,0.26244428111660567,1107.0,824282.191,825562.87
FMH4065263,0.7133108077030382,4919.0,840458.164,827249.9963999998
FMH4061921,0.5671177460669223,4349.0,835432.817,820131.081
FMH4067180,5.263482582210638,18064.0,846563.4939999998,819538.209
FMH4062684,0.6072774881086492,4452.0,835630.3909999998,820436.697
FMH4023762,0.7903655469662616,5939.0,836712.1069999998,820303.567
FMH4017009,0.4173426271540325,3308.0,834639.832,821453.228
FMH4062776,3.494381291947319,13816.0,839140.132,821277.064
FSH4003530,0.15435424428684127,615.0,846000.628,826229.3179999999
FMH1065893,1.3124048185131498,5384.0,834798.0388,832749.6459999998
FMH1027881,0.6545312718130396,2379.0,830288.4399999998,840488.219
FMH1021421,0.8454470826513787,3572.0,814540.9142999998,827664.2253
FMH1021083,1.0013651988205337,4402.0,814703.694,828605.939
FMH1016475,0.5915235465955889,4385.0,814967.6485999998,827999.1348999998
FMH4037897,0.9180135226179053,4806.0,839441.177,826629.17
FMH4040189,1.0893926915187893,5605.0,836722.0969999998,826537.746
FMH4038256,0.7724762160238827,4634.0,840198.355,828753.8639999998
FMH4041759,0.4817012746067703,3976.0,835220.6729999998,821543.61
FMH4040719,3.3201163364823656,11058.0,842125.625,817889.3639999998
FMH4040603,0.8472257631676177,6381.0,836737.351,819642.337
FMH4040247,1.0027889768592184,4517.0,837443.3989999999,826716.0629999998
FMH4038752,0.13705668183683242,480.0,839819.4129999998,829486.3199999998
FMH4041103,3.07922443078919,12790.0,829499.0409999999,828300.5189999999
FMH4038527,0.8657280726576696,6053.0,837361.226,828366.228
FMH4039299,0.7526540047796138,4007.0,841456.005,831466.878
FMH4040110,1.0398118080190544,5532.0,836667.7539999998,826514.2389999998
FMH4040344,0.7727869360255074,4338.0,837302.802,827279.098
FMH4022023,5.365120045233943,18475.0,844604.15,818883.638
FMH4040499,1.1465014231920538,6855.0,835898.3789999998,826053.044
FMH4037603,0.709219542458525,4779.0,840428.137,827030.076
FMH4068643,0.3659161013736796,1537.0,840017.7469999999,830910.4329999998
FMH4021019,1.9091873399440407,8209.0,832377.056,825267.632
FMH4020599,2.094140241845454,7810.0,831705.4479999999,825368.556
FMH4022167,2.0521949411489833,8737.0,830915.182,826644.1929999999
FMH4020933,2.046649308804802,8557.0,832436.1509999998,825585.65
FMH4024155,2.756523869058618,11122.0,836405.213,819598.442
FMH4021483,1.7273496205288348,6389.0,830985.5459999999,824562.912
FMH4021498,1.7924478985790178,6490.0,831117.7029999999,824566.3029999998
FMH4020901,1.9414472671292393,8195.0,832325.9969999999,825510.378
FMH4023680,1.0172188482761406,6432.0,836315.751,819880.501
FSH4000467,1.361282982397815,4620.0,829872.691,823420.539
FMH4022266,1.9850391138551395,7892.0,830813.3689999998,825776.957
FMH4022316,2.134171941386744,8379.0,831289.3689999998,825829.044
FMH4022166,2.093041698079202,8878.0,830948.2219999998,826707.479
FMH1040538,0.8421728415876623,3174.0,820657.424,835037.88
FMH4020982,1.916284688617316,8295.0,832444.305,825364.775
FMH4005740,1.927815575167771,7823.0,829491.341,826104.446
FMH4023631,0.7714896146455326,5078.0,836009.474,820082.1219999999
FMH4021075,2.014971174640702,8819.0,832561.1409999998,825127.6559999998
FMH4024476,1.8161583387346056,6347.0,837454.9982999999,819257.6182999999
FMH4024501,1.8605180586234251,6492.0,837468.954,819331.605
FMH4021550,1.5656729797554167,5936.0,830887.8689999998,824212.248
FMH4024038,2.3913202633798263,8407.0,837374.262,820332.267
FMH4024213,0.8517886664680911,6483.0,836752.088,819517.638
FMH4024235,0.9143316672858761,6848.0,837025.65,819464.8989999999
FMH4023918,2.1571934516547495,7973.0,837301.6219999999,820086.0019999999
FMH7070245,1.917768649694589,6799.0,832689.0712,816220.4788
FMH1047622,1.005408070629908,4050.0,814109.5455999998,827558.1496
FMH4081932,3.4198311793484204,14015.0,841599.3617999998,821983.5749999998
FMH4081927,3.4243896465850123,14048.0,841580.7171999998,822014.4337
FMH4074646,3.4153204510937867,14020.0,841674.0847999998,821983.2014999999
FMH4011452,0.6171966629309518,4437.0,835238.7843,820027.937
FMH4011453,0.6141693493152864,4429.0,835240.265,820018.508
FMH1050862,1.4525756211636203,6707.0,832705.3174,835122.8547999999
FMH4017690,0.3678186732022712,3659.0,835003.6611,820414.0019999999
FSH1005683,1.6660819382787602,7074.0,832626.4374,835080.3229
FMH1051037,1.6467100084106865,7059.0,832637.4159999999,835091.8118999999
FSH1005681,1.6743610889686917,7084.0,832618.4203999998,835072.0354
FMH1051036,1.5980722075410716,7012.0,832627.2042,835126.5250999999
FMH1046247,1.56155153811972,6983.0,832595.3445999998,835064.4599
FSH1005686,1.5162989910494447,6900.0,832585.712,834990.3442
FMH1051045,1.515230976938981,6898.0,832587.9801,834990.5135
FSH1004466,1.508917166431187,6888.0,832596.1091999998,834996.6803999998
FSH1005687,1.5144499723788516,6896.0,832590.2661,834990.2807999998
FMH7026297,1.8158948651513414,6226.0,833033.182,816441.537
FMH7026384,1.9284714196928563,6618.0,833008.881,816425.4889999998
FSH1005821,2.167396539010862,9274.0,831319.7404,833530.6433999998
FMH1051306,2.1756193211574337,9296.0,831320.2866,833509.5019
FMH1051305,2.1769952603753775,9300.0,831315.6818,833507.8811999998
FMH1039349,2.1734718453709134,9293.0,831324.0905,833510.326
FMH1039345,2.19624274090147,9340.0,831320.6372999998,833459.3462999999
FMH1062362,2.1005835475927888,9075.0,831337.4475,833423.7032
FMH4024261,2.0039873002997846,7079.0,837281.996,819753.382
FMH4083142,2.026977631800292,7141.0,837281.5502,819817.1495
FMH4083140,2.010367979409496,7097.0,837281.8634,819772.3484
FMH4018293,0.4487630844320919,4171.0,835426.882,820526.7319999998
FMH4063456,0.5520842982567792,4446.0,835500.8989999999,820788.587
FMH4020290,0.9634857284309302,6716.0,835740.495,822306.902
FMH4018418,0.47040970692016293,1915.0,833002.746,821149.7519999999
FMH1000218,0.7691530037702106,3077.0,835753.0823999998,834335.6298
FMH1000097,0.7927957243892801,2880.0,835561.9449999998,835316.998
FMH1000302,0.9801370422011519,3598.0,835433.4614,834165.1803
FMH1000492,1.1840578556145844,4889.0,834962.684,833146.0509999999
FMH1000384,1.2190398286103041,5006.0,834994.49,833027.523
FMH1003785,0.4041701205581511,1920.0,831615.329,840295.7419999999
FMH4020040,1.8408317065847504,6847.0,831031.939,823176.632
FMH4007372,1.1831520017700135,6191.0,836450.859,826235.503
FMH4018936,1.1028966501409248,6396.0,836949.262,825329.93
FIH4000105,1.101038232134138,6125.0,836448.0899999999,826330.2539999998
FMH4078603,0.7288323370644317,5562.0,835813.4651999999,821383.5792
FMH4017446,0.37510900154426186,3371.0,834659.02,820788.197
FMH4063103,0.5961820515960937,4014.0,835240.216,820860.3149999998
FMH4079300,0.47279642145360345,3660.0,834917.0211999998,821128.5407
FMH4002785,1.1255781799150881,6224.0,836328.765,826265.2929999998
FMH4018949,1.0776055164605445,6302.0,836890.214,825387.0429999998
FMH4017785,0.5983979707860263,4277.0,835172.0697,820763.8608999999
FMH1003936,0.5263222131523592,2476.0,831805.1949999998,839402.432
FMH1005681,0.857441853110185,3101.0,835459.4869999998,835453.0727999998
FMH1005638,0.8766632733190812,3165.0,835431.5968,835512.9984
FMH1001705,0.22850837665276263,1065.0,830692.765,840777.206
FMH1005793,1.229724188031341,5265.0,836958.5592,833333.8406999998
FMH1005273,0.18460448488388811,1048.0,837870.2968999998,835980.2345999999
FMH4010080,0.3043637474434028,2519.0,833113.283,821613.792
FMH4010004,0.4672339180175258,3271.0,833096.7659999998,821871.471
FMH4016486,0.5826482375829699,4318.0,835076.8149999998,821780.653
FMH4010591,0.25841143892996377,2003.0,833785.1169999999,821632.6169999999
FMH4010518,0.5613095112573787,3769.0,834347.758,821818.6679999998
FMH4042947,3.0139219464557523,10628.0,841117.3079999998,818898.819
FMH4017676,0.35721115307252027,3621.0,835006.8989999999,820453.702
FMH1009207,0.3624400998570475,1854.0,818295.761,834614.5899999999
FMH1004344,0.8283880614705864,4102.0,832716.1879999998,840052.75
FMH1036711,0.8244234937343535,4039.0,832667.7539999998,840000.326
FMH1004136,0.9234640652001377,4871.0,833444.731,840454.682
FMH1003450,0.7727211321973445,3022.0,832006.3419999998,839223.06
FMH1003443,0.9928908048335148,3249.0,832206.711,839201.297
FMH1004351,0.8280733209841737,4123.0,832857.1949999998,839931.2439999998
FMH1004363,0.8266682145567262,4114.0,832851.533,839961.8149999998
FMH1003472,0.6562475084939406,2806.0,831830.966,839091.001
FMH1003541,1.9894753212739542,9008.0,834720.594,842723.086
FMH1003428,0.8334837181110751,4379.0,833039.804,838300.0189999999
FMH4056526,0.5355577087350577,2631.0,822780.302,824816.6929999999
FMH1025563,1.2623078560980692,5206.0,834906.9207999998,832868.7772
FMH1008725,0.3299947970207593,1540.0,821174.265,835212.322
FMH1008982,0.30106729298083273,1563.0,818436.7049999998,834349.6339999998
FMH1009318,0.8125291758047254,4059.0,817573.5139999999,835586.8739999998
FMH1012090,1.20205370190663,6219.0,815857.4133999998,828162.3297
FMH1012079,1.4337525962475732,6599.0,815948.2726999999,827829.8177
FMH1008942,1.0184892865722697,3999.0,821593.0,833594.0239999999
FMH1009146,0.5042331470724188,1538.0,820506.1559999998,835271.012
FMH4060798,5.26933783937582,18070.0,846623.0209999998,819507.893
FGJ4009494,1.8895157332677393,6690.0,837283.402,819170.758
FMH4068502,0.9910255069793491,5949.0,838511.425,825394.778
FMH4023223,0.23000971896365086,1194.0,823916.3789999998,825167.158
FMH1025285,1.30362799203385,5337.0,834804.6391999999,832799.1707999998
FMH1025467,0.35706544843843696,1895.0,818791.746,834530.0729999999
FMH1025185,0.720288427316281,3387.0,830881.2626,839462.2469
FMH4010010,0.46215749304155873,3213.0,833205.057,821847.532
FSH4003255,2.510218121485125,8875.0,837577.713,821165.003
FMH4069740,0.8924270895659965,6815.0,836391.885,822387.2979999998
FMH4060753,5.256576212171072,18083.0,846634.902,819476.1019999998
FGJ4009360,2.356744646592673,8420.0,837046.128,818774.751
FMH4024154,2.765193395955392,11170.0,836442.7709999998,819629.471
FGJ4008701,2.347911199370638,8393.0,837110.338,818732.1899999998
FCH1000551,0.774688008168932,5275.0,815407.596,828960.211
FMH1027761,0.6566586200343582,2382.0,830309.5309999998,840492.6929999999
FMH1025460,0.4000933962860447,2005.0,818889.9329999998,834586.341
FMH1028422,0.8002302797507195,3043.0,829525.0779999999,840495.951
FMH4039949,1.0359158769396093,5610.0,836359.6219999999,826677.02
FMH4038968,1.309657653202298,6407.0,835600.65,826418.859
FMH1029545,0.09098652414368269,379.0,830365.7759999998,840915.8619999998
FMH1021080,1.0028904851627878,4418.0,814700.9599999998,828645.31
FMH1023383,1.1377900020888547,4352.0,834816.2475,835207.6668999998
FMH1024587,0.991647560175885,3434.0,818966.564,832740.495
FMH4041335,1.2861112968976478,4525.0,829350.811,822478.7929999998
FGJ4001942,0.7564392926232543,4497.0,838417.849,826484.892
FMH4040205,1.052985833338629,5554.0,836659.458,826534.1629999998
FMH4040146,1.0787976419942333,5629.0,836678.005,826576.152
FMH4041058,1.2461329371819514,7113.0,836130.191,825082.601
FMH4038810,0.9209011977177215,5463.0,840551.327,828421.179
FMH4037500,0.6581074795640993,4609.0,840278.361,827007.882
