FEAT_NUM,Unnamed: 0,OID_,FR_PNT,TO_PNT,WIDTH,HEIGHT,SHAPE_DESC,US_IL,DS_IL,GEOMETRY_L,us_x,us_y,ds_x,ds_y,Assigned_Outfall,stay
FWD1013099,190,190,FMH1009817,FMH1009863,375,0,Circular,1.26,0.98,44,818682.677,835869.2219999998,818638.951,835868.4399999998,San Wai STW,True
FWD1014498,191,191,FMH1012632,FMH1012631,375,0,Circular,4.3000002,3.423395919236262,5,814849.0531,825946.3752,814848.7944,825951.6801999998,Pillar Point STW,True
FWD1014517,192,192,FMH1012651,FMH1012652,450,0,Circular,-0.55,-2.0,4,814444.8321999998,827271.6642999998,814443.1714,827268.3429,Pillar Point STW,True
FWD1017946,193,193,FLH1000742,FMH1011980,300,0,Circular,3.64,3.4,49,814994.579,828186.1559999998,815041.42,828198.8419999998,Pillar Point STW,True
FWD1014588,194,194,FLH1000755,FMH1012724,225,0,Circular,2.42,2.2,5,815327.3406,827031.3536,815329.7493999999,827027.356,Pillar Point STW,True
FWD1014617,195,195,FLH1000761,FMH1012754,225,0,Circular,3.3,3.13,3,815338.0,827186.0,815338.0,827189.0,Pillar Point STW,True
FWD1014640,196,196,FMH1012777,FMH1012666,300,0,Circular,0.82,-1.82,5,814469.2652,827248.2652,814472.723,827251.723,Pillar Point STW,True
FWD1013560,198,198,FTH1003164,FMH1010774,225,0,Circular,13.05,12.87,12,816442.0,826439.0,816449.7650999998,826448.7060999998,Pillar Point STW,True
FWD1013563,199,199,FMH1010768,FMH1010769,150,0,Circular,2.65,2.6328571428571426,6,815981.956,826730.691,815981.044,826724.309,Pillar Point STW,True
FWD1013570,200,200,FMH1010776,FMH1010775,225,0,Circular,13.52,13.47,8,816452.2546,826439.5844,816451.1335999998,826447.3138,Pillar Point STW,True
FWD1013487,201,201,FMH1010692,FMH1010723,300,0,Circular,3.64,3.632753393470611,1,816217.0,826557.312,816217.0,826558.6879999998,Pillar Point STW,True
FWD1013572,202,202,FMH1010779,FMH1010765,450,0,Circular,2.75,2.33,3,815916.099,826847.2959999999,815916.9009999998,826849.704,Pillar Point STW,True
FWD1009600,203,203,FTH1002310,FMH1007357,150,0,Circular,24.7000008,23.66,6,834919.0,834111.0,834923.756,834114.805,Tai Po Sewage Treatment Works,True
FWD1009604,204,204,FGJ1000806,FMH1007360,150,0,Circular,18.92089019504945,20.74,6,834924.0,834150.0,834922.099,834155.704,Tai Po Sewage Treatment Works,True
FWD1009609,205,205,FMH1007361,FMH1007362,150,0,Circular,19.35,18.59,6,834921.044,834168.309,834921.956,834174.691,Tai Po Sewage Treatment Works,True
FWD1014418,206,206,FMH1012554,FMH1012553,900,0,Circular,0.11,-0.07,45,814115.8112,826162.329,814087.1374,826197.6398,Pillar Point STW,True
FWD1012160,207,207,FMH1009000,FMH1009001,1050,0,Circular,2.37,2.11,37,818719.1269999999,833860.488,818686.873,833878.512,San Wai STW,True
FWD1011766,208,208,FMH1008607,FMH1008810,300,0,Circular,6.2,5.46,52,822510.312,833862.0089999998,822458.03,833862.14,San Wai STW,True
FWD1011770,209,209,FMH1008611,FMH1008610,225,0,Circular,10.0,9.1,23,822586.0139999999,833828.164,822563.714,833831.939,San Wai STW,True
FWD1011773,210,210,FMH1008614,FMH1008613,300,0,Circular,14.9,13.48,7,822697.603,833835.66,822690.3989999999,833836.468,San Wai STW,True
FWD1011777,211,211,FMH1008618,FMH1008614,225,0,Circular,15.69,14.9,66,822765.277,833833.01,822698.9769999998,833835.507,San Wai STW,True
FWD1011952,212,212,FMH1008790,FMH1008792,900,0,Circular,0.7832081615274764,0.6832081615274764,35,821081.001,834230.054,821045.9989999998,834231.946,Yuen Long STW,True
FWD1012163,213,213,FMH1009003,FMH1009002,1200,0,Circular,-0.19,-0.22,36,818656.4159999999,833819.909,818671.584,833853.091,San Wai STW,True
FWD1012166,214,214,FMH1009006,FMH1009005,1200,0,Circular,-0.08,-0.14,43,818627.11,833719.9939999998,818631.89,833763.006,San Wai STW,True
FWD1012169,215,215,FMH1009009,FMH1009008,900,0,Circular,1.14,1.07,54,817261.0359999998,833269.9989999998,817262.964,833324.001,San Wai STW,True
FWD1012172,216,216,FMH1009012,FMH1009011,900,0,Circular,1.31,1.27,34,817212.083,833144.756,817229.434,833174.175,San Wai STW,True
FWD1012175,217,217,FMH1009014,FMH1009013,900,0,Circular,0.67,0.62,40,817309.719,833609.6949999998,817338.2809999998,833637.305,San Wai STW,True
FWD1012858,218,218,FMH1009609,FMH1009608,225,0,Circular,3.92,3.87,7,817636.949,833938.684,817644.0509999999,833936.316,San Wai STW,True
FWD1012862,219,219,FMH1009612,FMH1009603,300,0,Circular,3.85,3.75,22,817686.836,833957.0139999999,817683.164,833934.986,San Wai STW,True
FWD1010660,220,220,FMH1007329,FIH1000000,225,0,Circular,5.25,4.55,5,834185.5999999999,834808.998,834190.327,834808.655,Tai Po Sewage Treatment Works,True
FWD1012379,221,221,FMH1009196,FMH1009197,225,0,Circular,4.8,4.4,50,818203.559,834417.28,818248.439,834439.7199999999,San Wai STW,True
FWD1017664,223,223,FMH1016241,FMH1016242,375,0,Circular,3.9,3.7,40,818359.349,836897.111,818326.55,836874.219,San Wai STW,True
FWD1014341,224,224,FMH1012480,FMH1012479,225,0,Circular,16.53,16.35,16,814420.8545999998,827504.451,814436.4917,827504.5148,Pillar Point STW,True
FWD1014430,225,225,FMH1012566,FMH1012565,150,0,Circular,2.85,2.77,7,814201.6248,826007.0327,814194.375,826006.9987,Pillar Point STW,True
FWD1013520,228,228,FMH1010724,FMH1010723,750,0,Circular,6.72,5.47,40,816256.694,826551.061,816217.306,826558.939,Pillar Point STW,True
FWD1013529,229,229,FMH1010733,FMH1010732,450,0,Circular,3.38,2.85,7,816042.6354,826686.9085999998,816035.3791,826685.0949999999,Pillar Point STW,True
FWD1013532,230,230,FMH1010736,FMH1010739,1200,0,Circular,2.35,2.29,82,816003.841,826738.2689999999,815962.159,826808.731,Pillar Point STW,True
FWD1013535,231,231,FMH1010739,FMH1010740,1200,0,Circular,2.28,2.22,70,815961.841,826809.2689999999,815926.159,826869.731,Pillar Point STW,True
FWD1013538,232,232,FMH1010743,FMH1010744,1200,0,Circular,1.99,1.9,54,815846.833,826994.2639999999,815818.2110999998,827039.6659999999,Pillar Point STW,True
FWD1013541,233,233,FMH1010746,FMH1010747,250,0,Circular,3.25,3.21,7,815796.24,826777.8,815801.76,826773.1999999998,Pillar Point STW,True
FWD1013544,234,234,FMH1010750,FMH1010752,300,0,Circular,2.5,2.42,32,815780.2709999998,827025.155,815807.729,827040.8449999999,Pillar Point STW,True
FWD1014388,235,235,FMH1012527,FMH1012526,900,0,Circular,-0.67,-0.76,50,814534.6443,826550.1182,814487.3558999998,826565.8817,Pillar Point STW,True
FWD1014178,236,236,FMH1012159,FMH1012104,300,0,Circular,2.7729374512442835,2.65,21,815985.2391,827652.8719,815980.1668,827673.268,Pillar Point STW,True
FWD1014570,237,237,FMH1012705,FMH1012706,225,0,Circular,1.63,0.93,12,815056.0733,826918.6596,815063.8821,826927.5141999999,Pillar Point STW,True
FWD1014034,238,238,FMH1012016,FMH1012017,450,0,Circular,17.0,3.76,6,815603.2313,828149.882,815608.0492,828153.0679999999,Pillar Point STW,True
FWD1011941,239,239,FMH1008778,FMH1008781,750,0,Circular,1.89,1.61,21,821053.435,834356.175,821041.5649999998,834338.8249999998,Yuen Long STW,True
FWD1012583,240,240,FMH1009380,FMH1054842,450,0,Circular,3.02,2.82,5,818384.1759999999,833761.984,818385.1376999998,833767.3702999998,San Wai STW,True
FWD1012586,241,241,FMH1009383,FMH1009384,450,0,Circular,2.54,2.42,25,818395.147,833822.9889999998,818398.853,833848.011,San Wai STW,True
FWD1012594,242,242,FMH1009391,FMH1009390,225,0,Circular,4.1,4.04,8,818323.196,833839.981,818324.804,833848.0189999999,San Wai STW,True
FWD1012845,243,243,FMH1009596,FMH1009595,300,0,Circular,2.77,2.53,33,817657.6239999998,833800.074,817645.376,833769.9259999999,San Wai STW,True
FWD1012849,244,244,FMH1009600,FMH1009599,300,0,Circular,3.48,3.44,11,817684.479,833899.1219999999,817689.5209999998,833889.878,San Wai STW,True
FWD1001900,245,245,FMH1001567,FMH1001568,375,0,Circular,-0.37,-0.51,30,834916.304,834474.071,834945.696,834480.929,Tai Po Sewage Treatment Works,True
FWD1001903,246,246,FMH1001571,FMH1001572,150,0,Circular,3.38,3.18,5,835184.839,834359.7319999998,835182.1609999998,834355.268,Tai Po Sewage Treatment Works,True
FWD1000584,247,247,FMH1000487,FMH1000488,225,0,Circular,22.3,20.94,7,834952.158,833111.037,834955.8739999998,833117.53,Tai Po Sewage Treatment Works,True
FWD1000088,248,248,FMH1000081,FMH1000082,525,0,Circular,0.65,0.55,21,835789.707,834905.707,835806.2149999999,834919.3719999999,Tai Po Sewage Treatment Works,True
FWD1000092,249,249,FMH1000085,FMH1000086,1500,0,Circular,-4.14,-4.18,38,835841.0,835002.0,835841.0,835040.0,Tai Po Sewage Treatment Works,True
FWD1014144,250,250,FMH1012128,FMH1012129,1050,0,Circular,-0.02,-0.07,42,815135.316,827636.949,815148.684,827677.0509999999,Pillar Point STW,True
FWD1012132,252,252,FMH1008978,FMH1008977,2100,0,Circular,-1.43,-1.47,29,818473.403,834222.8149999998,818445.64,834214.1979999999,San Wai STW,True
FWD1012135,253,253,FMH1008981,FMH1008975,1650,0,Circular,-1.23,-1.26,40,818485.457,834310.574,818514.375,834283.583,San Wai STW,True
FWD1000040,254,254,FMH1000040,FMH1000229,900,0,Circular,-2.23,-2.32,74,835258.0,834616.0,835332.0,834616.0,Tai Po Sewage Treatment Works,True
FWD1000643,256,256,FMH1000534,FMH1000531,225,0,Circular,3.01,2.8,19,835278.0,835075.0,835297.0,835075.0,Tai Po Sewage Treatment Works,True
FWD1000646,257,257,FMH1000537,FMH1000535,375,0,Circular,2.73,2.59,19,835306.572,835119.096,835298.4279999998,835101.904,Tai Po Sewage Treatment Works,True
FWD1000659,258,258,FMH1000549,FMH1000550,225,0,Circular,38.7,37.0,17,835820.0509999999,833671.684,835803.949,833666.316,Tai Po Sewage Treatment Works,True
FWD1000051,259,259,FMH1000051,FMH1000050,225,0,Circular,3.77,3.61,9,835272.106,834385.447,835263.8939999999,834389.5529999998,Tai Po Sewage Treatment Works,True
FWD1011058,261,261,FMH1008172,FMH1008173,150,0,Circular,10.74,10.46,4,835072.8301999999,833952.1955999999,835074.2487999998,833956.2985,Tai Po Sewage Treatment Works,True
FWD1011061,262,262,FMH1008175,FMH1008091,150,0,Circular,5.52,5.37,7,835133.8349,833996.8963999999,835127.4655,833999.5986,Tai Po Sewage Treatment Works,True
FWD1012230,263,263,FMH1009063,FMH1009060,525,0,Circular,3.28,3.05,56,817554.017,833358.0,817554.983,833414.0,San Wai STW,True
FWD1012241,264,264,FMH1009075,FMH1009076,225,0,Circular,22.2,21.6,14,818881.3922,832876.5017999999,818868.9817999998,832883.9826,San Wai STW,True
FWD1012429,265,265,FMH1009239,FMH1009240,1050,0,Circular,-0.88,-0.95,48,818353.484,835024.605,818390.5089999998,834994.4,San Wai STW,True
FWD1009187,268,268,FTH1002184,FMH1007060,225,0,Circular,6.0999999,4.58,8,834530.0,834912.0,834529.039,834919.6899999998,Tai Po Sewage Treatment Works,True
FWD1009191,269,269,FTH1002186,FMH1007062,225,0,Circular,6.8000002,3.0,7,834672.0,834987.0,834674.5132,834993.7022,Tai Po Sewage Treatment Works,True
FWD1011842,271,271,FMH1008682,FMH1008667,450,0,Circular,2.01,1.85,38,820986.4279999998,835569.8199999998,820964.572,835601.18,Yuen Long STW,True
FWD1011846,272,272,FMH1008686,FMH1008685,375,0,Circular,2.66,2.48,30,820480.1189999998,835433.528,820453.881,835419.4719999998,Yuen Long STW,True
FWD1011849,273,273,FMH1008689,FMH1008688,300,0,Circular,3.12,2.86,23,820543.1219999999,835468.5209999998,820522.878,835457.479,Yuen Long STW,True
FWD1011856,274,274,FMH1008696,FMH1008685,375,0,Circular,2.7,2.48,41,820469.609,835379.92,820453.3909999998,835418.0799999998,Yuen Long STW,True
FWD1011859,275,275,FMH1008699,FMH1008700,1500,0,Circular,0.33,0.29,40,821063.408,835817.806,821039.5919999998,835850.194,Yuen Long STW,True
FWD1011866,276,276,FMH1008706,FMH1008668,225,0,Circular,2.56,2.97,39,821017.191,835680.412,820985.809,835657.588,Yuen Long STW,True
FWD1013549,277,277,FMH1010755,FMH1010756,600,0,Circular,1.57,1.53,33,815845.216,827391.7739999999,815867.784,827368.226,Pillar Point STW,True
FWD4085606,278,278,FMH4070964,FMH4017717,150,0,Circular,3.55,2.98,2,835087.321,820591.4279999998,835089.189,820589.8789999998,SCISTW,True
FWD4085609,279,279,FMH4070967,FMH4070968,150,0,Circular,3.35,2.69,8,835112.0949999999,820570.409,835118.071,820565.386,SCISTW,True
FWD4085612,280,280,FMH4070970,FMH4017719,225,0,Circular,3.35,2.69,5,835124.366,820560.0139999999,835128.111,820556.8,SCISTW,True
FWD4085624,281,281,FMH4070977,FMH4070976,150,0,Circular,2.88,2.61,0,835118.757,820541.8299999998,835119.067,820541.887,SCISTW,True
FWD4085627,282,282,FMH4070974,FMH4070973,150,0,Circular,2.88,2.61,4,835124.133,820542.692,835127.6189999998,820543.382,SCISTW,True
FWD4085162,283,283,FLH4020900,FMH4035676,150,0,Circular,12.35,11.9,1,838308.206,826458.162,838308.208,826459.077,Sha Tin STW,True
FWD4085708,284,284,FMH4071065,FMH4024334,150,0,Circular,6.9789224472417635,7.11,9,837337.444,819624.6729999998,837337.881,819616.126,SCISTW,True
FWD4085711,285,285,FMH4071068,FMH4071067,150,0,Circular,7.7510568699952405,7.7147800448687445,7,837336.8989999999,819682.1489999999,837336.8989999999,819675.02,SCISTW,True
FWD4085863,286,286,FLH4021220,FMH4071182,150,0,Circular,90.54,90.49,3,845798.349,821015.294,845798.382,821011.9009999998,SCISTW,True
FWD4084326,287,287,FMH4069988,FMH4069989,225,0,Circular,22.77,22.34,3,832081.006,825634.0949999999,832079.3351999999,825632.0157,SCISTW,True
FWD4086100,288,288,FLH4021340,FMH4038358,225,0,Circular,5.0999999,3.853395919236262,5,838402.3839999998,828624.039,838405.5919999998,828627.559,Sha Tin STW,True
FWD4081366,289,289,FMH4067565,FMH4012509,150,0,Circular,1.8397546391822532,1.75,12,835446.569,819457.925,835444.175,819469.498,SCISTW,True
FWD4081369,290,290,FMH4067568,FMH4067569,150,0,Circular,3.882574956231261,3.7972583035831526,4,835486.846,819550.606,835487.691,819546.1979999999,SCISTW,True
FWD4083275,291,291,FMH4069298,FMH4069299,250,0,Circular,30.6,29.07,2,837850.859,827945.11,837853.008,827946.211,Sha Tin STW,True
FWD4083279,292,292,FMH4069302,FMH4069303,250,0,Circular,27.32,27.25,2,837862.436,827954.2099999998,837863.8789999998,827955.0849999998,Sha Tin STW,True
FWD4081849,293,293,FMH4068029,FMH4068030,250,0,Circular,41.49,37.99,9,837818.743,827845.2469999999,837820.4329999998,827836.797,Sha Tin STW,True
FWD4083157,294,294,FMH4069178,FMH4069179,250,0,Circular,61.1,59.39,4,837814.4175,828094.6317,837817.0753,828097.7613,Sha Tin STW,True
FWD4076880,295,295,FMH4063961,FMH4035524,225,0,Circular,-0.9,-1.1,10,846155.7539999998,816258.214,846146.555,816261.785,SCISTW,True
FWD4078040,297,297,FMH4064981,FMH4030393,975,0,Circular,52.49660408076374,52.63,17,841816.681,819909.1559999998,841802.3229999999,819917.8029999998,SCISTW,True
FWD4078080,298,298,FMH4065000,FMH4021699,150,0,Circular,17.968302040381868,17.09,7,831559.699,824017.13,831553.395,824019.832,SCISTW,True
FWD4078566,300,300,FTH4006285,FMH4065399,160,0,Circular,18.2000008,17.47,2,845745.3989999999,827605.4969999999,845746.599,827606.6509999998,Sai Kung STW,True
FWD4076472,301,301,FSH4003147,FSH4003148,300,0,Circular,5.16,5.14,1,837748.875,821189.36,837748.7859999998,821188.204,SCISTW,True
FWD4076475,302,302,FSH4003150,FSH4003151,300,0,Circular,5.09,5.08,1,837748.6439999999,821183.05,837748.6439999999,821181.855,SCISTW,True
FWD4076390,303,303,Filled_fr_0,FMH4063563,150,0,Circular,5.9000001,5.826339681923626,1,835828.3499999999,820029.0139999999,835828.966,820028.9379999998,SCISTW,True
FWD4076385,304,304,Filled_fr_1,FMH4063560,150,0,Circular,6.4000001,6.348827498353217,2,835827.789,820049.386,835826.101,820048.131,SCISTW,True
FWD4076681,305,305,FMH4063761,FMH4063760,225,0,Circular,15.29,15.26,3,842758.106,832066.0733,842760.2486,832064.7554999999,Sha Tin STW,True
FWD4076323,306,306,FMH4063501,FMH4018286,150,0,Circular,4.073746937906596,4.2,1,835371.983,820481.751,835372.15,820480.604,SCISTW,True
FWD4076326,307,307,FMH4063504,FMH4018270,150,0,Circular,3.7460653043846186,3.83,14,835359.486,820464.5999999999,835345.555,820463.029,SCISTW,True
FWD4076706,308,308,FMH4063785,FMH4063786,250,0,Circular,67.56,67.45,7,840410.4348,827212.8381,840412.0651999998,827205.6727,Sha Tin STW,True
FWD4076711,309,309,FMH4063791,FMH4063792,250,0,Circular,58.87,58.59,6,840363.3166,827171.2888,840357.5651,827168.3597999999,Sha Tin STW,True
FWD4043465,311,311,FTH4002500,FGJ4002601,150,0,Circular,17.3999996,17.34619907417661,1,842710.792,832049.402,842711.3,832048.966,Sha Tin STW,True
FWD4066089,312,312,FGJ4024547,FMH4055425,150,0,Circular,17.6000004,3.91,2,833246.1189999998,822155.4529999999,833243.8349999998,822154.806,SCISTW,True
FWD4070002,313,313,FGJ4006260,FMH4027214,225,0,Circular,12.5,6.64,12,836134.049,820710.2249999999,836129.424,820699.518,SCISTW,True
FWD4054455,316,316,FMH4047212,FMH4047213,225,0,Circular,145.95,144.86,16,832371.381,827075.8419999998,832360.606,827064.137,SCISTW,True
FSD4000141,317,317,FMH4047216,FMH4047217,225,0,Circular,144.25,144.08,7,832361.417,827056.7709999998,832354.8789999998,827056.8299999998,SCISTW,True
FWD4056285,320,320,FTH4004225,FMH4048348,160,0,Circular,10.6000004,11.72,1,845833.983,827494.5259999998,845833.876,827495.949,Sai Kung STW,True
FWD4056243,321,321,FLH4011524,FMH4048246,160,0,Circular,14.1000004,14.68,2,845807.28,827591.86,845806.351,827590.3079999998,Sai Kung STW,True
FWD4056081,322,322,FLH4011721,FMH4048263,160,0,Circular,18.7000008,18.09,2,845740.458,827623.9649999999,845741.326,827625.4669999998,Sai Kung STW,True
FWD4056291,323,323,FMH4048382,FMH4048383,225,0,Circular,79.15,78.79999999999998,16,830694.871,826614.832,830688.2389999998,826600.174,SCISTW,True
FWD4061724,324,324,FLH4013782,FMH4052123,225,0,Circular,32.9,32.45,11,836567.157,826926.148,836559.552,826917.822,Sha Tin STW,True
FWD4059286,326,326,FMH4050527,FMH4050528,225,0,Circular,3.921,2.978,40,846450.68,827533.326,846411.5076999998,827527.5977,Sai Kung STW,True
FWD4058020,327,327,FGJ4004600,FMH4045292,150,0,Circular,59.89020136025458,59.273,2,836816.2698,827578.2236,836817.1459999998,827576.36,Sha Tin STW,True
FWD4058047,328,328,FMH4049660,FMH4000487,150,0,Circular,12.26,12.31,1,836054.615,818203.708,836054.0139999999,818204.91,SCISTW,True
FWD4065823,329,329,FGJ4005743,FMH4012066,150,0,Circular,20.2000008,2.68,3,835455.8199999998,819721.837,835454.498,819719.387,SCISTW,True
FWD4068040,330,330,FSH4002188,XTS4000280,150,0,Circular,2.016604080763738,3.023395919236262,2,825940.1269999999,825439.277,825939.908,825441.38,Sham Tseng STW,True
FWD4065826,331,331,FGJ4005746,FMH4012143,150,0,Circular,4.5,3.923395919236262,1,835522.7959999999,819629.904,835524.106,819630.125,SCISTW,True
FWD4066600,332,332,FMH4055701,FMH4016093,150,0,Circular,2.76,2.28,10,835434.957,818785.424,835432.539,818775.63,SCISTW,True
FWD4067010,333,333,FMH4055968,FMH4055969,500,0,Circular,113.052,112.396,35,838887.0799999998,830200.4449999998,838921.088,830206.5039999998,Sha Tin STW,True
FWD4065983,334,334,FMH4055224,FMH4039145,150,0,Circular,12.42,12.33,8,842730.9723999999,832146.8401,842724.7894999998,832151.6191999998,Sha Tin STW,True
FWD4065981,335,335,FMH4055221,FMH4055222,225,0,Circular,13.27,13.11,6,842726.5183999998,832119.5324,842728.7352,832125.409,Sha Tin STW,True
FWD4066171,336,336,FMH4055302,FMH4055303,225,0,Circular,42.775,42.39,14,840190.37,821375.7929999998,840176.723,821372.1219999999,SCISTW,True
FWD4066174,337,337,FMH4055305,FMH4055306,225,0,Circular,37.08,35.64,24,840108.419,821355.929,840084.6409999998,821352.978,SCISTW,True
FWD4065964,338,338,FMH4055204,FMH4055205,225,0,Circular,3.034,2.997,12,837228.1616,826739.5527999998,837231.7988,826750.5152999999,Sha Tin STW,True
FWD4065976,339,339,FMH4055216,FMH4055217,225,0,Circular,14.41,14.06,14,842776.6295,832094.2062999998,842786.5096,832103.8591999998,Sha Tin STW,True
FWD4065971,340,340,FMH4055212,FMH4055213,225,0,Circular,15.15,15.12,4,842763.0446999999,832067.0546,842766.0559,832069.9993,Sha Tin STW,True
FWD4065973,341,341,FMH4055214,FMH4055215,225,0,Circular,15.0,14.67,10,842774.2913,832078.1931,842781.2868999998,832085.8959999998,Sha Tin STW,True
FWD4072274,342,342,FTH4005686,FSH4002509,160,0,Circular,85.937,85.921,3,846683.532,819562.153,846684.9179999998,819559.8029999998,SCISTW,True
FWD4072281,343,343,FMH4060660,FMH4060661,150,0,Circular,111.949,111.731,17,846749.3349999998,819584.447,846756.53,819568.74,SCISTW,True
FWD4067423,344,344,FSH4002081,FSH4002082,150,0,Circular,89.43,86.65,16,823213.403,825494.314,823209.15,825478.887,Sham Tseng STW,True
